          24373   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24374   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24374   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24374   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24374   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24374   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x24c0, line 0x24c0] 
          24374   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x24c0, line 0x24c0] 
          24374   0    L2Cache         L1_PUTX_old     NP>NP     [0x32c0, line 0x32c0] 
          24374   0    L2Cache             L1_GETX     NP>IM     [0x3ac0, line 0x3ac0] 
          24375   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24375   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24375   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24375   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24375   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24375   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24375   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24376   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24376   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24376   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24376   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24377   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x47c0, line 0x47c0] 
          24379   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x47c0, line 0x47c0] 
          24379   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x47c0, line 0x47c0] 
          24379   0    L2Cache             L1_GETX     NP>IM     [0x2dc0, line 0x2dc0] 
          24379   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24380   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24380   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24380   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24380   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24381   1    L1Cache                 Inv    M_I>SINK_WB_ACK [0x24c0, line 0x24c0] 
          24381   2    L1Cache              WB_Ack SINK_WB_ACK>I      [0x32c0, line 0x32c0] 
          24381   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24381   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24381   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24381   0    L2CacheL2_Replacement_clean     IM>IM     [0x3ac0, line 0x3ac0] 
          24382   0  Directory               Fetch      I>IM     [0x3ac0, line 0x3ac0] 
          24386   2    L1Cache                 Inv      M>I      [0x47c0, line 0x47c0] 
          24387   0  Directory               Fetch      I>IM     [0x2dc0, line 0x2dc0] 
          24389   0    L2Cache             WB_Data  MCT_I>M_I    [0x24c0, line 0x24c0] 
          24394   0    L2Cache             WB_Data  MCT_I>M_I    [0x47c0, line 0x47c0] 
          24397   0  Directory                Data      M>MI     [0x24c0, line 0x24c0] 
          24399   0  Directory         Memory_Data     IM>M      [0x2dc0, line 0x2dc0] 
          24402   0  Directory                Data      M>MI     [0x47c0, line 0x47c0] 
          24406   0    L2Cache            Mem_Data     IM>MT_MB  [0x2dc0, line 0x2dc0] 
          24409   0  Directory          Memory_Ack     MI>I      [0x24c0, line 0x24c0] 
          24413 core  0        Seq                Done       >       [0x2dea, line 0x2dc0] 2882 cycles
          24413   0    L1Cache       Data_all_Acks     IM>M      [0x2dc0, line 0x2dc0] 
          24413   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24413   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24413   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24414   0  Directory          Memory_Ack     MI>I      [0x47c0, line 0x47c0] 
          24414   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24414   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24414   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24414   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24415   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24415   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24415   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24415   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24416   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24416   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24416   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24416   0    L2Cache             Mem_Ack    M_I>NP     [0x24c0, line 0x24c0] 
          24420   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x2dc0, line 0x2dc0] 
          24421   0    L2Cache             Mem_Ack    M_I>NP     [0x47c0, line 0x47c0] 
          24421   1        Seq               Begin       >       [0x5ee, line 0x5c0] ST PC 232 0xe8
          24422   1    L1Cache      L1_Replacement     IM>IM     [0x44c0, line 0x44c0] 
          24429   0  Directory         Memory_Data     IM>M      [0x3ac0, line 0x3ac0] 
          24436   0    L2Cache            Mem_Data     IM>MT_MB  [0x3ac0, line 0x3ac0] 
          24441   2        Seq               Begin       >       [0x29eb, line 0x29c0] ST PC 169 0xa9
          24442   2    L1Cache      L1_Replacement     IM>IM     [0x3ac0, line 0x3ac0] 
          24443 core  2        Seq                Done       >       [0x3aee, line 0x3ac0] 2412 cycles
          24443   2    L1Cache       Data_all_Acks     IM>M      [0x3ac0, line 0x3ac0] 
          24443   2    L1Cache      L1_Replacement      I>I      [0x47c0, line 0x47c0] 
          24443   2    L1Cache               Store     NP>IM     [0x28c0, line 0x28c0] 
          24443   2    L1Cache      L1_Replacement      M>M_I    [0x3ac0, line 0x3ac0] 
          24444   2    L1Cache               Store     NP>IM     [0x1fc0, line 0x1fc0] 
          24444   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24444   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24444   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24445   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24445   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24445   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24445   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24446   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24446   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24446   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24446   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24447   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24447   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24450   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x3ac0, line 0x3ac0] 
          24450   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x3ac0, line 0x3ac0] 
          24450   0    L2Cache         L1_PUTX_old     NP>NP     [0x1cc0, line 0x1cc0] 
          24450   0    L2Cache             L1_GETX     NP>IM     [0x4cc0, line 0x4cc0] 
          24451   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x2dc0, line 0x2dc0] 
          24451   0    L2Cache        L1_GET_INSTR     NP>IS     [0x44c0, line 0x44c0] [NetDest (17)  - 0 0 0 1  - 0  -  - 0  -  -  -  -  -  -  -  -  -  -  -  -  - ]
          24451   0    L2CacheL2_Replacement_clean     IM>IM     [0x4cc0, line 0x4cc0] 
          24451   0    L2CacheL2_Replacement_clean     IM>IM     [0x4cc0, line 0x4cc0] 
          24452   0    L2CacheL2_Replacement_clean     IM>IM     [0x4cc0, line 0x4cc0] 
          24452   0    L2Cache             L1_GETX     IS>IS     [0x44c0, line 0x44c0] 
          24452   0    L2CacheL2_Replacement_clean     IM>IM     [0x4cc0, line 0x4cc0] 
          24452   0    L2CacheL2_Replacement_clean     IM>IM     [0x4cc0, line 0x4cc0] 
          24453   0    L2CacheL2_Replacement_clean     IM>IM     [0x4cc0, line 0x4cc0] 
          24453   0    L2CacheL2_Replacement_clean     IM>IM     [0x4cc0, line 0x4cc0] 
          24456   0    L2CacheL2_Replacement_clean     IM>IM     [0x4cc0, line 0x4cc0] 
          24457   2    L1Cache                 Inv    M_I>SINK_WB_ACK [0x3ac0, line 0x3ac0] 
          24457   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x1cc0, line 0x1cc0] 
          24458   0    L1Cache                 Inv      M>I      [0x2dc0, line 0x2dc0] 
          24458   0  Directory               Fetch      I>IM     [0x4cc0, line 0x4cc0] 
          24459   0  Directory               Fetch      I>IM     [0x44c0, line 0x44c0] 
          24461   0        Seq               Begin       >       [0x47ef, line 0x47c0] ST PC 298 0x12a
          24462   0    L1Cache      L1_Replacement     IM>IM     [0x4cc0, line 0x4cc0] 
          24465   0    L2Cache             WB_Data  MCT_I>M_I    [0x3ac0, line 0x3ac0] 
          24469   0    L2Cache             WB_Data  MCT_I>M_I    [0x2dc0, line 0x2dc0] 
          24470   0  Directory         Memory_Data     IM>M      [0x4cc0, line 0x4cc0] 
          24471   2        Seq               Begin       >       [0x63eb, line 0x63c0] ST PC 227 0xe3
          24472   2    L1Cache      L1_Replacement     IM>IM     [0x28c0, line 0x28c0] 
          24473   0  Directory                Data      M>MI     [0x3ac0, line 0x3ac0] 
          24477   0  Directory                Data      M>MI     [0x2dc0, line 0x2dc0] 
          24477   0    L2Cache            Mem_Data     IM>MT_MB  [0x4cc0, line 0x4cc0] 
          24484 core  0        Seq                Done       >       [0x4ce8, line 0x4cc0] 2583 cycles
          24484   0    L1Cache       Data_all_Acks     IM>M      [0x4cc0, line 0x4cc0] 
          24484   0    L1Cache      L1_Replacement      I>I      [0x2dc0, line 0x2dc0] 
          24484   0    L1Cache               Store     NP>IM     [0x2bc0, line 0x2bc0] 
          24484   0    L1Cache      L1_Replacement      M>M_I    [0x4cc0, line 0x4cc0] 
          24485   0  Directory          Memory_Ack     MI>I      [0x3ac0, line 0x3ac0] 
          24485   0    L1Cache               Store     NP>IM     [0x48c0, line 0x48c0] 
          24485   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24485   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24485   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24486   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24486   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24486   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24486   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24487   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24487   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24487   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24487   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24488   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24488   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24489   0  Directory          Memory_Ack     MI>I      [0x2dc0, line 0x2dc0] 
          24491   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x4cc0, line 0x4cc0] 
          24491   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x4cc0, line 0x4cc0] 
          24491   0    L2Cache             L1_GETX     NP>IM     [0x5dc0, line 0x5dc0] 
          24491   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24492   0    L2Cache             Mem_Ack    M_I>NP     [0x3ac0, line 0x3ac0] 
          24492   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24492   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24492   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24493   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24493   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24493   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24493   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24494   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24496   0    L2Cache             Mem_Ack    M_I>NP     [0x2dc0, line 0x2dc0] 
          24498   0    L1Cache                 Inv    M_I>SINK_WB_ACK [0x4cc0, line 0x4cc0] 
          24498   0    L2CacheL2_Replacement_clean     IS>IS     [0x44c0, line 0x44c0] 
          24499   0  Directory               Fetch      I>IM     [0x5dc0, line 0x5dc0] 
          24501   1        Seq               Begin       >       [0x21e8, line 0x21c0] LD PC 161 0xa1
          24502   1    L1Cache      L1_Replacement     IM>IM     [0x44c0, line 0x44c0] 
          24506   0    L2Cache             WB_Data  MCT_I>M_I    [0x4cc0, line 0x4cc0] 
          24514   0  Directory                Data      M>MI     [0x4cc0, line 0x4cc0] 
          24526   0  Directory          Memory_Ack     MI>I      [0x4cc0, line 0x4cc0] 
          24533   0    L2Cache             Mem_Ack    M_I>NP     [0x4cc0, line 0x4cc0] 
          24555   0  Directory         Memory_Data     IM>M      [0x44c0, line 0x44c0] 
          24560   0  Directory         Memory_Data     IM>M      [0x5dc0, line 0x5dc0] 
          24561   0        Seq               Begin       >       [0x60ec, line 0x60c0] LD PC 323 0x143
          24562   0    L1Cache      L1_Replacement     IM>IM     [0x2bc0, line 0x2bc0] 
          24562   0    L2Cache            Mem_Data     IS>SS     [0x44c0, line 0x44c0] 
          24562   0    L2Cache             L1_GETX     SS>SS_MB  [0x44c0, line 0x44c0] 
          24562   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24562   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24563   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24563   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24563   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24563   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24564   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24564   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24564   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24564   0    L2CacheL2_Replacement_clean     IM>IM     [0x5dc0, line 0x5dc0] 
          24567   0    L2Cache            Mem_Data     IM>MT_MB  [0x5dc0, line 0x5dc0] 
          24569 core  3        Seq                Done       >       [0x44e8, line 0x44c0] 288 cycles
          24569   3    L1Cache       Data_all_Acks     IS>S      [0x44c0, line 0x44c0] 
          24569   3    L1Cache                 Inv      S>I      [0x44c0, line 0x44c0] 
          24574   1    L1Cache                Data     IM>SM     [0x44c0, line 0x44c0] -1 p: 1
          24578 core  3        Seq                Done       >       [0x5deb, line 0x5dc0] 3027 cycles
          24578   3    L1Cache       Data_all_Acks     IM>M      [0x5dc0, line 0x5dc0] 
          24578   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24578   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24578   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24578 core  1        Seq                Done       >       [0x44ee, line 0x44c0] 2907 cycles
          24578   1    L1Cache             Ack_all     SM>M      [0x44c0, line 0x44c0] 
          24578   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24578   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24578   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24579   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24579   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24579   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24579   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24579   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24579   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24579   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24579   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24580   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24580   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24580   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24580   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24580   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24580   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24580   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24580   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24581   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24581   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24581   1    L1Cache      L1_Replacement     IM>IM     [0x55c0, line 0x55c0] 
          24581   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24581   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24585   0    L2Cache   Exclusive_Unblock  SS_MB>MT     [0x44c0, line 0x44c0] 
          24585   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x5dc0, line 0x5dc0] 
          24585   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x5dc0, line 0x5dc0] 
          24585   0    L2Cache         L1_PUTX_old     NP>NP     [0x17c0, line 0x17c0] 
          24586   0    L2Cache             L1_GETX     NP>IM     [0xec0, line 0xec0] 
          24586   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x44c0, line 0x44c0] 
          24586   0    L2Cache         L1_PUTX_old     NP>NP     [0x24c0, line 0x24c0] 
          24586   0    L2Cache             L1_GETX     NP>IM     [0x55c0, line 0x55c0] 
          24587   0    L2CacheL2_Replacement_clean     IM>IM     [0xec0, line 0xec0] 
          24587   0    L2CacheL2_Replacement_clean     IM>IM     [0xec0, line 0xec0] 
          24587   0    L2CacheL2_Replacement_clean     IM>IM     [0xec0, line 0xec0] 
          24587   0    L2CacheL2_Replacement_clean     IM>IM     [0xec0, line 0xec0] 
          24588   0    L2CacheL2_Replacement_clean     IM>IM     [0xec0, line 0xec0] 
          24588   0    L2CacheL2_Replacement_clean     IM>IM     [0xec0, line 0xec0] 
          24591   3        Seq               Begin       >       [0x409, line 0x400] ST PC 108 0x6c
          24592   3    L1Cache              WB_Ack SINK_WB_ACK>I      [0x17c0, line 0x17c0] 
          24592   3    L1Cache                 Inv      M>I      [0x5dc0, line 0x5dc0] 
          24592   3    L1Cache               Store      I>IM     [0x400, line 0x400] 
          24593   1    L1Cache              WB_Ack SINK_WB_ACK>I      [0x24c0, line 0x24c0] 
          24593   1    L1Cache                 Inv      M>I      [0x44c0, line 0x44c0] 
          24594   0  Directory               Fetch      I>IM     [0xec0, line 0xec0] 
          24594   0  Directory               Fetch      I>IM     [0x55c0, line 0x55c0] 
          24600   0    L2Cache             WB_Data  MCT_I>M_I    [0x5dc0, line 0x5dc0] 
          24604   0    L2Cache             WB_Data  MCT_I>M_I    [0x44c0, line 0x44c0] 
          24608   0  Directory                Data      M>MI     [0x5dc0, line 0x5dc0] 
          24609   0    L2Cache             L1_GETX     SS>SS_MB  [0x400, line 0x400] 
          24612   0  Directory                Data      M>MI     [0x44c0, line 0x44c0] 
          24616   0    L1Cache                 Inv      S>I      [0x400, line 0x400] 
          24616   2    L1Cache                 Inv      S>I      [0x400, line 0x400] 
          24617   3    L1Cache                Data     IM>SM     [0x400, line 0x400] -2 p: 2
          24620   0  Directory          Memory_Ack     MI>I      [0x5dc0, line 0x5dc0] 
          24621   3        Seq               Begin       >       [0x16ec, line 0x16c0] ST PC 249 0xf9
          24622   3    L1Cache      L1_Replacement     IM>IM     [0xec0, line 0xec0] 
          24624   0  Directory          Memory_Ack     MI>I      [0x44c0, line 0x44c0] 
          24624   3    L1Cache                 Ack     SM>SM     [0x400, line 0x400] 1 p: 1
          24624 core  3        Seq                Done       >       [0x409, line 0x400] 33 cycles
          24624   3    L1Cache             Ack_all     SM>M      [0x400, line 0x400] 
          24627   0    L2Cache             Mem_Ack    M_I>NP     [0x5dc0, line 0x5dc0] 
          24631   0    L2Cache   Exclusive_Unblock  SS_MB>MT     [0x400, line 0x400] 
          24631   0    L2Cache             Mem_Ack    M_I>NP     [0x44c0, line 0x44c0] 
          24641   0  Directory         Memory_Data     IM>M      [0xec0, line 0xec0] 
          24646   0  Directory         Memory_Data     IM>M      [0x55c0, line 0x55c0] 
          24648   0    L2Cache            Mem_Data     IM>MT_MB  [0xec0, line 0xec0] 
          24651   3        Seq               Begin       >       [0x40a, line 0x400] ST PC 108 0x6c
          24652 core  3        Seq                Done       >       [0x40a, line 0x400] 1 cycles
          24652   3    L1Cache               Store      M>M      [0x400, line 0x400] 
          24653   0    L2Cache            Mem_Data     IM>MT_MB  [0x55c0, line 0x55c0] 
          24655 core  3        Seq                Done       >       [0xeea, line 0xec0] 3024 cycles
          24655   3    L1Cache       Data_all_Acks     IM>M      [0xec0, line 0xec0] 
          24655   3    L1Cache      L1_Replacement      I>I      [0x5dc0, line 0x5dc0] 
          24655   3    L1Cache               Store     NP>IM     [0x37c0, line 0x37c0] 
          24655   3    L1Cache      L1_Replacement      M>M_I    [0xec0, line 0xec0] 
          24656   3    L1Cache               Store     NP>IM     [0x1bc0, line 0x1bc0] 
          24656   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24656   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24656   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24657   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24657   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24657   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24657   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24658   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24658   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24658   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24658   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24659   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24660 core  1        Seq                Done       >       [0x55ea, line 0x55c0] 2959 cycles
          24660   1    L1Cache       Data_all_Acks     IM>M      [0x55c0, line 0x55c0] 
          24660   1    L1Cache      L1_Replacement      I>I      [0x44c0, line 0x44c0] 
          24660   1    L1Cache               Store     NP>IM     [0x5fc0, line 0x5fc0] 
          24660   1    L1Cache      L1_Replacement      M>M_I    [0x55c0, line 0x55c0] 
          24661   1    L1Cache               Store     NP>IM     [0x57c0, line 0x57c0] 
          24661   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24661   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24661   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24662   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24662   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24662   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24662   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24662   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0xec0, line 0xec0] 
          24662   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0xec0, line 0xec0] 
          24662   0    L2Cache             L1_GETX     NP>IM     [0x28c0, line 0x28c0] 
          24662   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x55c0, line 0x55c0] 
          24663   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24663   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24663   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24663   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24663   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x55c0, line 0x55c0] 
          24663   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x55c0, line 0x55c0] 
          24663   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x55c0, line 0x55c0] 
          24663   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x55c0, line 0x55c0] 
          24664   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x55c0, line 0x55c0] 
          24664   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x55c0, line 0x55c0] 
          24664   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24667   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x55c0, line 0x55c0] 
          24667   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x55c0, line 0x55c0] 
          24667   0    L2Cache         L1_PUTX_old     NP>NP     [0x3ac0, line 0x3ac0] 
          24667   0    L2Cache             L1_GETX     NP>IM     [0x1fc0, line 0x1fc0] 
          24668   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
          24668   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
          24668   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
          24668   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
